timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;24.0;36.0;48.0;54.0;1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;ac_supported;63.5
1520090077.2742205;beacon;20;64:66:b3:b7:a7:46;8;4;Yossi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090077.4353566;beacon;20;08:95:2a:e2:26:42;4;4;vhp10;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090077.437835;beacon;20;0a:95:2a:e2:26:43;4;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090077.7771904;beacon;20;14:91:82:37:a0:96;9;4;BriFi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090078.3038485;beacon;20;30:b5:c2:d9:a7:3c;10;4;TP-LINK_D9A73C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090078.6586862;beacon;20;50:c7:bf:17:30:3b;1;4;llama;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090078.6689806;beacon;20;c4:a8:1d:83:6d:d8;1;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090078.7961564;beacon;20;6c:72:20:fc:d9:2b;1;4;Nivas;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090079.232551;beacon;20;70:4f:57:45:37:e6;6;4;JVDH;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090079.2928333;beacon;20;02:20:80:cc:b6:cb;6;4;HPB110a.D7F97A;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090080.140487;beacon;20;58:6d:8f:f1:4e:a9;12;4;Lboy;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090081.2857752;beacon;20;6c:fd:b9:53:c9:5e;4;4;Pim's Magic Mushroom Kingdom;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090082.226334;beacon;20;70:56:81:c9:bb:b3;1;4;Deeyennay;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090082.3158176;beacon;20;58:6d:8f:d1:56:f2;1;4;Groenekolibrie;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090082.4372983;beacon;20;dc:fe:18:ee:4c:f8;1;4;136;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090084.3278024;beacon;20;18:d6:c7:64:52:9a;3;4;TP-LINK_529A;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090086.1447237;beacon;20;58:ef:68:2c:30:ef;1;4;King;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090086.4281104;beacon;20;80:89:17:a0:7f:78;6;4;TP-LINK_7F78;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090086.5628266;beacon;20;00:18:f6:60:3f:5f;6;4;SpeedTouchCCF906;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090086.585683;beacon;20;80:2a:a8:41:a4:e2;6;4;ComPosiX;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090088.2822084;beacon;20;00:26:b0:fe:a3:9f;8;4;AAAWIFI;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090088.319071;beacon;20;64:d1:a3:25:06:f0;8;4;Sitecom2506F0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090089.5139925;beacon;20;10:fe:ed:dd:58:e2;1;4;RUBYJANE;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090089.5832891;beacon;20;14:91:82:7b:1c:f8;1;4;RedZebra;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090089.9954853;beacon;20;c4:04:15:3d:f8:00;13;4;FreeWifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090090.9165354;beacon;20;a0:63:91:02:e0:80;12;4;Bladiblaat;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090091.1411517;beacon;20;00:e0:4c:71:24:4b;12;4;DYMOND WR03 2.4G;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.2278678;beacon;20;50:c7:bf:0e:d7:13;1;4;MinionMadness;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.2567012;beacon;20;10:fe:ed:73:2c:f3;1;4;Huisnet4;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.332165;beacon;20;56:c7:bf:0e:d7:14;1;4;MinionGuest;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.4558938;beacon;20;a2:3d:cf:21:4d:60;13;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;True;
1520090093.6718678;beacon;20;00:0c:f6:6b:20:68;13;4;Sitecom6B2068;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.7187123;beacon;20;64:d1:a3:03:e0:54;6;4;Sitecom03E054;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090093.7515357;beacon;20;a0:63:91:92:a0:c6;6;4;NETGEAR36;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090094.023696;beacon;20;00:0c:f6:34:68:96;11;4;221B Baker Street;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090095.5200026;beacon;20;74:da:38:53:64:b2;8;4;Paga tu internet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090096.6728761;beacon;20;64:d1:a3:26:4b:17;10;4;M_D_2.5;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090096.6912234;beacon;20;40:a3:6b:c0:ee:a9;10;4;Omega-EEA9;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090096.9630475;beacon;20;10:be:f5:d5:6c:e4;1;4;Dio's place 2.4GHz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090097.244841;beacon;20;9c:3d:cf:21:4d:60;13;4;ORBI76;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;True;
1520090097.4035137;beacon;20;58:20:b1:f0:07:82;6;4;HP-Print-82-ENVY 4500 series;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090097.5319545;beacon;20;d0:c7:c0:5c:51:38;6;4;Black Wadada;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090097.6627944;beacon;20;14:91:82:7d:36:c0;11;4;dearendisgevlogen;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090098.0929863;beacon;20;94:44:52:f0:b6:ee;2;4;belkin.36ee;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090098.127736;beacon;20;1c:5f:2b:da:a2:36;2;4;Riya Maan;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090098.4231768;beacon;20;14:91:82:86:f7:90;12;4;Linksys04961;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090098.532087;beacon;20;84:16:f9:81:d2:0e;7;4;TP-LINK_D20E;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090098.9364455;beacon;20;14:cc:20:a9:22:a6;3;4;CALIMERO;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090099.126095;beacon;20;18:a6:f7:c4:cd:a2;8;4;M_D_2.5;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090099.6617887;beacon;20;4c:09:d4:33:a5:5f;9;4;Floris;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090099.7587655;beacon;20;00:0c:f6:e7:1c:ac;9;4;SitecomE71CAC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.026787;beacon;20;a0:f3:c1:51:ac:62;5;4;Agnieszka;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.0994968;beacon;20;74:da:38:50:a8:1e;5;4;edimax_2.4BR;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.1200113;beacon;20;6c:3b:6b:90:f0:f8;5;4;SillyNet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.3075113;beacon;20;ec:08:6b:b5:27:90;10;4;TP-LINK_2790;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.4609861;beacon;20;dc:71:44:a8:8c:48;1;4;UPC240293034;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.6617682;beacon;20;00:24:fe:ae:f7:16;1;4;FRITZ!Box Fon WLAN 7170 Annex A;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.6956952;beacon;20;4a:5a:b6:7d:4e:45;1;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.7688777;beacon;20;00:14:5c:97:ac:08;13;4;Devils 2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.798351;beacon;20;80:2a:a8:ca:8e:97;13;4;S_2.4GHz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.8235295;beacon;20;d0:17:c2:35:c6:70;13;4;ASUS;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090100.8490903;beacon;20;54:fa:3e:b4:00:85;13;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.038418;beacon;20;50:c7:bf:6b:6d:0a;6;4;FuckTariq;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.0569067;beacon;20;18:d6:c7:fc:f4:e6;6;4;Staccato ;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.2896395;beacon;20;b8:a3:86:64:c6:51;11;4;FindingNemo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.4525075;beacon;20;48:ee:0c:45:b9:da;11;4;sp_901;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.4830422;beacon;20;50:c7:bf:7c:42:54;11;4;TP-LINK_4254;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.590735;beacon;20;60:e3:27:80:db:da;2;4;ModernDayCocaine;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.6064327;beacon;20;10:be:f5:ff:6a:ae;2;4;SANDY;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.6841626;beacon;20;18:a6:f7:ec:02:bd;2;4;SOD_OFF_2.4G;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.7329283;beacon;20;fc:52:8d:1b:6e:76;2;4;Ziggo91803;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.7942495;beacon;20;20:aa:4b:8e:59:a6;2;4;Gilang Network;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090101.8907082;beacon;20;1c:3a:de:f8:1d:03;12;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090103.365852;beacon;20;64:d1:a3:03:cf:10;9;4;No Need;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090103.9713345;beacon;20;08:60:6e:e9:ba:88;10;4;Starchoo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090104.1391768;beacon;20;54:fa:3e:4d:94:35;1;4;HZN245075890;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090104.322462;beacon;20;d4:6e:0e:e6:f9:94;1;4;TP-LINK_F994;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090104.7053862;beacon;20;70:4f:57:45:30:44;6;4;Wouter`s WiFi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090104.957616;beacon;20;00:0c:f6:ad:e0:1c;11;4;SitecomADE01C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090105.056354;beacon;20;ae:22:35:ad:ce:77;11;4;APiet Heyn;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090105.1301634;beacon;20;60:e3:27:e2:00:7c;11;4;Muesli;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090105.8964057;beacon;20;d0:17:c2:61:da:f0;7;4;claudo2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090106.0719569;beacon;20;28:ff:3e:3d:1c:91;3;4;H369A3D1C91;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090106.158489;beacon;20;6a:ff:3e:3d:1c:92;3;4;KPN Fon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090106.4110627;beacon;20;84:9c:a6:79:09:02;8;4;VGV7519790902;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090106.4307134;beacon;20;1c:3a:de:c5:6d:c7;8;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090106.8467677;beacon;20;a0:ab:1b:d8:62:5c;4;4;Panda_2.4G;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090107.9303138;beacon;20;14:91:82:90:5d:85;1;4;TheQueen28;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090107.9861503;beacon;20;fa:8f:ca:68:24:bd;1;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090108.1702433;beacon;20;cc:af:78:86:57:c3;13;4;PeetCin;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090108.6007488;beacon;20;ac:22:05:1b:28:85;6;4;ZiggoD12FF85;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090108.7032397;beacon;20;54:fa:3e:7c:e8:93;11;4;CelenoInitialAP7CE893;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090108.847508;beacon;20;9c:c7:a6:c9:8c:a3;11;4;FRITZ!Box 7581 NE;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090108.8929203;beacon;20;90:61:0c:17:b8:27;2;4;RatNet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090111.4077425;beacon;20;f0:7d:68:44:b9:a8;1;4;jetset;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090111.4506416;beacon;20;e4:6f:13:b3:0b:6f;1;4;Tantiless;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090112.0380473;beacon;20;fa:8f:ca:34:5e:a1;6;4;Vlaamse Chromecast.b;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090112.4147527;beacon;20;7c:d1:c3:70:d8:5c;11;4;MacBook Pro de USUARIO;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090112.6327946;beacon;20;34:ce:00:66:7e:c7;2;4;Piemoltje van Gerrit 2018;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090114.3782012;beacon;20;ec:08:6b:92:dc:eb;9;4;Anarchy;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090114.4317534;beacon;20;54:fa:3e:64:5a:17;9;4;HZN240277307;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090114.5507243;beacon;20;fa:8f:ca:69:64:86;5;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090115.051354;beacon;20;38:d5:47:83:f5:f8;1;4;ASUS B.Diddy;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090115.0582812;beacon;20;1c:5f:2b:52:c0:35;1;4;SasidharKB;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090115.6818;beacon;20;98:de:d0:aa:e6:0c;6;4;Happiness Paradox;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090115.9817207;beacon;20;d4:6e:0e:5b:ec:56;11;4;TP-LINK_5BEC56;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090116.1296659;beacon;20;30:10:b3:32:f5:19;11;4;Atina;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090116.3991735;beacon;20;c0:25:e9:01:27:1a;2;4;Complex;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090118.7261324;beacon;20;b0:48:7a:99:f2:00;1;4;HuiseJ2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090118.8017576;beacon;20;14:91:82:78:5a:f9;1;4;showtime;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090119.0363662;beacon;20;00:22:6b:7f:5d:24;13;4;tplink;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090119.1551783;beacon;20;d0:17:c2:a4:93:c0;13;4;alisamm;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090119.6812446;beacon;20;64:d1:a3:0f:8b:ac;11;4;Sitecom0F8BAC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090119.772976;beacon;20;00:0c:f6:36:f5:fa;11;4;Effie's Wondernet test;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090121.1669817;beacon;20;74:da:38:9d:a0:35;8;4;goede_morgan;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090121.3154917;beacon;20;10:fe:ed:65:06:4c;4;4;TP-LINK_65064C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090121.3829398;beacon;20;1c:3a:de:f3:e7:33;4;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090121.667465;beacon;20;00:c8:9f:92:ce:e6;9;4;FUZY;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090122.4048786;beacon;20;18:d6:c7:98:7f:fa;1;4;TP-LINK_7FFA;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090123.3953674;beacon;20;f8:1a:67:51:67:10;11;4;Zonder_Draad;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090123.418204;beacon;20;50:c7:bf:9a:36:0b;11;4;WIFI_Hylke_158;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090123.444141;beacon;20;cc:ce:1e:e4:83:45;11;4;FRITZ!Box 7581 UY;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090124.1901805;beacon;20;50:c7:bf:79:26:be;7;4;Il Biondo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090124.1944752;beacon;20;d0:17:c2:35:ef:14;7;4;jhkim;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090125.078618;beacon;20;00:e0:4c:81:96:c1;4;4;Homie;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090125.7426026;beacon;20;00:23:69:1a:d0:a3;10;4;FishesInAPond;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090125.7917578;beacon;20;80:1f:02:69:40:55;10;4;GB Hotspot;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090126.2055163;beacon;20;74:da:38:c5:8c:f0;1;4;MK;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090126.5402353;beacon;20;60:e3:27:39:6b:4e;13;4;HierIsJeVerdomdeInternet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090126.9369714;beacon;20;00:0c:f6:44:9a:06;11;4;Sitecom;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090127.3745425;beacon;20;80:3f:5d:85:0e:9b;2;4;Lynnternet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090128.2210553;beacon;20;34:ce:00:23:3d:b8;3;4;Arsel;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090128.5011861;beacon;20;18:d6:c7:90:1b:cc;8;4;TP-LINK_1BCC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090129.6945775;beacon;20;10:be:f5:7b:5f:45;1;4;ravi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090130.2601602;beacon;20;58:ef:68:46:a0:71;6;4;MaaktNietsUit;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090130.4548838;beacon;20;00:21:04:a2:98:f8;6;4;KennelWifi2;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090131.171208;beacon;20;c0:56:27:6f:97:26;12;4;Wifi 1.0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090132.7709503;beacon;20;98:de:d0:24:58:28;5;4;TP-LINK_5828;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090133.0908196;beacon;20;60:e3:27:ce:f7:9c;10;4;TP-LINK_F79C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090133.6389325;beacon;20;00:14:5c:97:19:d4;13;4;Ding;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090135.2361515;beacon;20;8c:21:0a:31:f9:8c;7;4;Dipendra;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090135.8142042;beacon;20;50:c7:bf:46:43:66;8;4;TP-LINK_4366;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.0520976;beacon;20;c0:56:27:27:a8:13;1;4;Felix;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.6416242;beacon;20;00:1d:aa:fe:9a:e0;6;4;ZonderDraadjeM;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.6437266;beacon;20;02:1d:aa:fe:9a:e0;6;4;GuestMJ;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.6458354;beacon;20;06:1d:aa:fe:9a:e0;6;4;Unysight;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.7520995;beacon;20;d8:32:14:91:02:81;6;4;Tenda_910280;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090137.9207206;beacon;20;9c:c7:a6:cf:4e:38;11;4;FRITZ!Box 7581 UY;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090138.2207994;beacon;20;b0:4e:26:10:35:5b;2;4;TP-Link_355B;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090138.2475648;beacon;20;6c:19:8f:c8:74:2c;2;4;J51;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090141.3059847;beacon;20;ac:22:05:60:52:6f;6;4;ZiggoE92934D;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090141.4140062;beacon;20;80:ce:62:03:6f:d7;6;3;DIRECT-D6-HP DeskJet 2600 series;True;True;True;;True;True;True;True;;;;;True;True;True;True;;
1520090141.5807915;beacon;20;98:de:d0:92:03:70;11;4;Huisvedettes WIFI;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090143.0732825;beacon;20;00:14:5c:96:32:dc;8;4;DR;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090145.0805225;beacon;20;28:c6:8e:18:fd:7f;6;4;NETGEAR90;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090145.3218832;beacon;20;64:d1:a3:24:db:b0;11;4;Sitecom24DBB0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090147.9285793;beacon;20;60:02:92:23:d6:96;1;4;Ziggo85248;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090148.5070484;beacon;20;ea:40:f2:15:21:ac;6;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090148.5437865;beacon;20;6c:fd:b9:5a:5e:10;6;4;Flo-Rida;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090148.975777;beacon;20;1c:3a:de:f9:9c:cd;11;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090151.4175162;beacon;20;bc:ee:7b:7a:ae:10;10;4;J..;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090151.5785756;beacon;20;70:77:81:5e:11:50;1;4;Michiel de Router;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090151.735413;beacon;20;c0:25:06:5a:ed:7f;1;4;FRITZ!Box Fon WLAN 7360;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090152.0271657;beacon;20;f8:04:2e:07:9e:28;13;4;UPC240426646;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090155.120074;beacon;20;18:d6:c7:a4:5b:2d;10;4;TP-LINK_5B2D;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090155.3739884;beacon;20;3e:77:e6:10:ff:26;1;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090159.0585275;beacon;20;3c:77:e6:10:ff:25;1;4;Ziggo01C55;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090159.1584356;beacon;20;64:d1:a3:30:cd:60;13;4;Sitecom30CD60;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090162.6413987;beacon;20;72:77:81:5e:11:51;1;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090163.3016887;beacon;20;e8:40:f2:15:21:ab;6;4;Ziggo52529;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090163.320637;beacon;20;60:e3:27:a2:c1:22;6;4;Kollmorgen1;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090166.2832463;beacon;20;62:02:92:23:d6:97;1;4;Ziggo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090170.7525015;beacon;20;00:23:69:1a:d0:a4;11;4;FishesInAPond;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090180.9383159;beacon;20;10:bf:48:54:49:60;1;4;Koos Draadloos 2.4GHz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090181.8429406;beacon;20;fc:c8:97:87:82:76;11;4;Henny,en,Leo;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090184.2405312;beacon;20;00:14:5c:97:cf:1c;10;4;WhyFi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090185.32749;beacon;20;6a:c8:97:87:82:77;11;4;KPN Fon;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090186.8038335;beacon;20;1c:74:0d:3c:94:0a;8;4;foulkeslove;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090188.2274833;beacon;20;c0:25:06:23:06:ce;1;4;Departure;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090192.1399045;beacon;20;9c:c7:a6:cd:ca:e8;13;4;madamejeanette;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090192.142213;beacon;20;6a:c7:a6:cd:ca:e9;13;4;chipotle;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520090193.060697;beacon;20;48:5a:b6:7d:4e:44;2;4;Ziggo53069;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
