timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0;time;ac_supported;22.0
1520288153.8669188;beacon;20;7a:6f:52:35:6a:14;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:53;;
1520288153.9057243;beacon;40;00:1d:aa:de:3a:20;4;4;VFNL-DE3A20;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:53;;
1520288153.9106627;beacon;20;ec:8a:4c:ad:40:dc;4;4;Vossenzoom140;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:53;;
1520288154.0358531;beacon;20;62:60:8c:24:ff:71;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:54;;
1520288154.1646626;beacon;20;34:4d:ea:88:d8:d4;10;4;H368N88D8D4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:54;;
1520288154.653393;beacon;20;5a:8a:4c:93:e5:d8;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:54;;
1520288154.6577525;beacon;20;6a:d2:74:b9:cb:a6;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:54;;
1520288155.1745114;beacon;20;5c:dc:96:e0:7a:2a;8;4;VGV7519E07A2A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:55;;
1520288155.245454;beacon;20;fa:8f:ca:61:cf:39;4;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:55;;
1520288155.4914062;beacon;20;e0:3f:49:07:dc:f8;5;4;Telfort 3e Verdieping;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:55;;
1520288155.937075;beacon;40;7c:8b:ca:3b:86:a4;6;4;TP-LINK_3B86A4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:55;;
1520288156.1919734;beacon;20;88:d2:74:b9:cb:a5;12;4;XAXEVB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:56;;
1520288156.2395816;beacon;20;7a:60:8c:26:2e:d0;12;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:56;;
1520288156.4864008;beacon;20;d0:60:8c:24:ff:70;8;4;Foxzoom;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:56;;
1520288157.1637175;beacon;20;d0:60:8c:26:2e:d3;13;4;H369A262ED3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:57;;
1520288157.7793188;beacon;40;00:1d:aa:d0:6a:f0;3;4;VFNL-D06AF0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:57;;
1520288157.959372;beacon;20;d0:60:8c:22:89:34;4;4;H369A228934;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:57;;
1520288157.961171;beacon;20;62:60:8c:22:89:35;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:57;;
1520288158.1320364;beacon;20;34:4d:ea:9a:63:80;9;4;MostAwesomeTRAM;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.1373525;beacon;20;6a:d2:74:aa:c2:82;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.322683;beacon;40;00:22:6c:37:0c:9c;10;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.4150236;beacon;40;70:9f:2d:9c:01:57;1;4;H369A9C0157;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.4411871;beacon;20;00:0f:94:54:3f:64;1;4;GNXA53A43;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.497986;beacon;40;98:de:d0:36:d6:54;13;4;TP-LINK_D654;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.5900521;beacon;20;30:d3:2d:93:66:75;6;4;Zolder;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.6260662;beacon;40;64:d1:a3:3a:26:3d;6;4;Sitecom3a263b;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.6689346;beacon;20;08:60:6e:cc:84:d8;6;4;H369A9C0157;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.6708577;beacon;20;08:60:6e:cc:84:d9;6;4;Apollo 11;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288158.889368;beacon;20;00:0f:94:54:3a:14;2;4;GNX1DC573;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:58;;
1520288159.132482;beacon;20;88:d2:74:b4:cd:07;3;4;Telfort;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:15:59;;
1520288160.4409428;beacon;20;00:4a:77:6a:e5:00;7;4;JohnPatricia1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:00;;
1520288160.591366;beacon;20;52:4d:ea:9a:63:81;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:00;;
1520288160.6475513;beacon;20;62:4a:77:6a:e5:01;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:00;;
1520288161.131791;beacon;20;38:d8:2f:25:7d:c5;1;4;H369A257DC5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:01;;
1520288161.3868928;beacon;20;18:a6:f7:66:fa:e9;6;4;JohnAcces;True;True;True;1.0;;;;True;;;True;True;True;True;True;True;2018-03-05 23:16:01;;
1520288161.436676;beacon;20;28:ff:3e:00:c5:c2;11;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:01;;
1520288161.4506438;beacon;20;c4:04:15:44:67:62;11;4;Telfort 2e Verdieping;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:01;;
1520288161.8625612;beacon;40;f8:d1:11:be:40:36;3;4;Ottevangel+;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:01;;
1520288162.4473484;beacon;20;72:ff:3e:00:c5:c3;10;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.5135717;beacon;40;00:1d:aa:53:36:e0;1;4;KallolMahua;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.5232775;beacon;20;9c:c7:a6:c9:a2:60;1;4;FRITZ!Box 7581 DI;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.5435865;beacon;20;48:ba:4e:00:92:1f;1;6;DIRECT-1E-HP DeskJet 2600 series;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.6059213;beacon;40;00:0f:94:e6:75:c4;13;4;GNXD5A274;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.6522408;beacon;20;98:de:d0:3c:1f:e3;13;4;Overseas;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288162.8243477;beacon;20;00:0f:94:b3:fb:94;11;4;GNX62FC6C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:02;;
1520288163.007738;beacon;40;06:1d:aa:f4:3b:e8;2;4;Kandelaar_Guest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:03;;
1520288163.5395017;beacon;20;34:4d:ea:9a:f7:fd;9;4;H368N9AF7FD;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:03;;
1520288163.5412762;beacon;20;62:4d:ea:9a:f7:fe;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:03;;
1520288163.7891064;beacon;40;00:22:6c:37:15:ec;10;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:03;;
1520288164.2410054;beacon;20;7a:d2:74:82:12:f8;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:04;;
1520288164.595446;beacon;20;00:0f:94:e6:96:54;3;4;GNX54AB27;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:04;;
1520288164.7726479;beacon;20;8c:68:c8:af:ae:4f;8;4;H369AAFAE4F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:04;;
1520288164.774432;beacon;20;7a:68:c8:af:ae:4c;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:04;;
1520288165.3064437;beacon;20;24:65:11:c7:80:bc;1;6;Ons_klein_Netwerk;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288165.42194;beacon;20;00:0f:94:e6:9b:24;13;4;GNX140CE0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288165.5754523;beacon;20;88:d2:74:82:12:fb;11;4;Fam.Camarda 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288165.6319842;beacon;20;78:96:82:34:c8:da;11;4;H369A34C8DA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288165.9708726;beacon;20;8c:68:c8:89:04:15;3;4;H369A890415;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288165.9726555;beacon;20;6a:68:c8:89:04:16;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:05;;
1520288166.0726433;beacon;20;00:0f:94:51:bd:b4;8;4;GNX0BE5FD;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:06;;
1520288166.3653433;beacon;20;1c:74:0d:39:02:bf;9;4;ZyXEL3902BE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:06;;
1520288166.5230982;beacon;20;72:96:82:34:c8:db;10;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:06;;
1520288166.9621482;beacon;20;04:f0:21:14:ce:ae;11;4;mch;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:06;;
1520288167.0012274;beacon;20;5a:ef:68:0e:ef:45;11;4;Ons_klein_Netwerk;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:07;;True
1520288167.1030183;beacon;40;00:1d:aa:c5:d7:f8;2;4;VFNL-C5D7F8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:07;;
1520288168.0422332;beacon;40;48:8d:36:39:39:90;1;4;scheffer2018;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.044732;beacon;40;64:d1:a3:41:bf:c6;1;4;Sitecom41BFC6;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.265847;beacon;20;00:4a:77:5a:00:c3;6;4;Stijndoesnotsharefood;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.7539353;beacon;20;72:9f:2d:af:7f:0f;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.756069;beacon;20;70:9f:2d:af:7f:0e;3;4;H368NAF7F0E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.7933397;beacon;20;7a:60:8c:13:94:00;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288168.795881;beacon;20;d0:60:8c:13:94:03;3;4;Vuurjufferzoom 33 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:08;;
1520288169.3633783;beacon;20;ec:08:6b:87:ae:18;1;4;DNR Gorlovka Station Wi-Fi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.3841126;beacon;20;7a:be:53:7b:85:b0;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.3868444;beacon;20;54:be:53:7b:85:b3;1;4;LarieKoek 2.4GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.4437141;beacon;20;28:ff:3e:1a:3a:09;1;4;Uiterloo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.4455025;beacon;20;6a:ff:3e:1a:3a:0a;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.5190609;beacon;20;00:0f:94:e6:69:34;13;4;GNXC2D561;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.521454;beacon;20;00:0f:94:d8:e9:34;13;4;GNXEF0662;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.6104403;beacon;40;50:c7:bf:46:60:b8;6;4;TP-LINK_60B8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288169.6262114;beacon;40;00:0f:94:e6:79:84;6;4;Optimum-Renovaties;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:09;;
1520288170.1051836;beacon;20;00:0f:94:e6:66:94;3;4;GNX80633E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:10;;
1520288170.2197368;beacon;40;70:4f:57:c9:9b:83;8;4;Mijn Wifi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:10;True;
1520288170.2373273;beacon;40;70:4f:57:c9:9b:b5;8;4;Mijn Wifi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:10;True;
1520288170.252206;beacon;40;76:4f:57:c9:9b:83;8;4;Mijn Wifi_Guest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:10;True;
1520288170.286258;beacon;40;7a:4f:57:c9:9b:83;8;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:10;True;
1520288171.351418;beacon;20;00:0f:94:51:c0:c4;12;4;Presidential;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:11;;
1520288171.6027362;beacon;40;76:4f:57:c9:9b:b5;8;4;Mijn Wifi_Guest;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:11;True;
1520288172.9714348;beacon;20;94:a7:b7:49:f3:29;8;4;Ruben Stephanie (2.4GHZ);True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:12;;
1520288183.4120612;beacon;40;c0:25:e9:af:7b:04;11;4;TP-LINK_AF7B04;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:23;;
1520288204.4567811;beacon;20;9c:6f:52:36:81:bc;8;4;bovenvaart01(2.4GHz);True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:44;;
1520288217.3503318;beacon;20;9c:80:df:26:87:c4;1;4;VGV75192687C5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:16:57;;
1520288223.795469;beacon;40;3c:46:d8:98:85:16;4;4;VanMierlo_Woerdblok;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:03;;
1520288224.273775;beacon;20;54:fa:3e:2a:b9:8b;13;4;HZN244222203;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:04;;
1520288226.5627253;beacon;20;74:ea:3a:a5:f4:ee;9;4;Gouden Buurten;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:06;;
1520288227.299222;beacon;20;f2:9f:c2:03:1a:f5;11;4;CongeeAndDumplings;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:07;;
1520288231.2341402;beacon;20;e4:3e:d7:e1:67:fc;6;4;H369A3597F2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:11;;
1520288232.438944;beacon;20;54:fa:3e:8c:76:ff;1;4;HZN247725210;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:12;;
1520288233.8750772;beacon;20;54:fa:3e:2c:6f:f1;13;4;HZN246562052;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:13;;
1520288234.153037;beacon;20;bc:8c:cd:c0:78:d8;11;4;UPC246995867;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:14;;
1520288234.164244;beacon;20;ac:22:05:58:17:10;11;4;ZiggoACD7246;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:14;;
1520288234.4381585;beacon;20;1c:3a:de:e3:55:85;7;4;HZN248260699;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:14;;
1520288234.8253524;beacon;20;00:0c:42:e0:7e:6e;9;4;RET WIFI;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:14;;
1520288236.0241945;beacon;40;64:d1:a3:35:4a:d6;8;4;IVL_SITECOM;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:16;;
1520288239.2859116;beacon;20;f8:04:2e:53:f1:78;1;4;UPC249086375;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:19;;
1520288239.494922;beacon;20;62:9c:28:24:d1:84;6;6;iPhone van Kristel;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:19;;
1520288240.9644823;beacon;20;4c:ac:0a:24:41:f8;11;4;H220N2441F8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:20;;
1520288243.4138615;beacon;20;54:fa:3e:3b:0c:eb;1;4;HZN241084000;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:23;;
1520288244.9217868;beacon;20;90:ef:68:d4:d1:fd;13;4;ZyXEL_D1FD;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:24;;
1520288245.267629;beacon;20;52:ac:0a:24:41:f9;12;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:25;;
1520288246.5089293;beacon;20;4c:09:d4:21:0c:42;11;4;WA9117210C42;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:26;;
1520288247.7669835;beacon;20;4a:d2:24:0d:51:4f;6;6;"DIRECT-xy40"" Philips 8008";True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 23:17:27;;
1520288249.1670985;beacon;20;bc:8c:cd:83:04:18;11;4;UPC243649416;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:29;;
1520288249.5352962;beacon;20;4c:09:d4:ce:64:81;7;4;KPN-VGV7519CE6481;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:29;;
1520288249.7997637;beacon;40;4c:5e:0c:0e:0f:f1;4;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:29;;
1520288249.8024204;beacon;40;4e:5e:0c:0e:0f:f1;4;4;Pasto;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:29;;
1520288250.5607493;beacon;20;26:fd:52:03:cf:23;11;6;"DIRECT-xy42"" Philips 6678";True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 23:17:30;;
1520288251.6098902;beacon;40;00:1d:aa:dd:77:c8;1;4;VFNL-DD77C8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:31;;
1520288252.9432862;beacon;40;02:1d:aa:dd:77:c8;1;4;Ciocco_Gelato;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:32;;
1520288270.8588185;beacon;20;1c:3a:de:f2:78:df;13;4;HZN247374092;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:50;;
1520288273.673811;beacon;20;fa:8f:ca:36:6a:05;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:53;;
1520288274.2042284;beacon;20;70:9f:2d:ae:7c:e1;3;4;H368NAE7CE1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:17:54;;
1520288280.5827134;beacon;20;e0:51:63:28:9e:c3;6;4;H369A1A5FDD boven;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:00;;
1520288281.766278;beacon;20;6a:ef:68:e4:15:3e;1;4;Ammerlaan_Gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:01;;
1520288282.0988567;beacon;20;54:88:0e:cd:1a:18;11;4;UPC247717799;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:02;;
1520288282.5003579;beacon;20;5a:9f:2d:ae:7c:e2;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:02;;
1520288283.0017273;beacon;40;bc:f2:af:9e:3a:f5;10;4;devolo-bcf2af9e39c1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288283.037932;beacon;40;a2:05:43:f9:0a:7f;10;4;AJvO2013;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288283.298383;beacon;20;fa:8f:ca:5d:3d:ed;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288283.3021684;beacon;20;28:ff:3e:1a:5f:dd;6;4;H369A1A5FDD;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288283.3039029;beacon;20;6a:ff:3e:1a:5f:de;6;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288283.3786488;beacon;20;44:d9:e7:f7:4f:cf;6;4;ubnt;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:03;;
1520288284.699506;beacon;20;98:de:d0:5e:34:89;6;4;ziggo-ap-05e3489;True;True;True;1.0;;;;True;;;True;True;True;True;True;True;2018-03-05 23:18:04;;
1520288284.8356993;beacon;20;a4:2b:b0:ab:ca:bd;11;4;Jolanda;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:04;;
1520288285.8173726;beacon;20;88:f7:c7:dd:4e:66;1;6;UPC-LINK_k;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 23:18:05;;
1520288285.8176954;beacon;20;8a:f7:c7:dd:4e:68;1;6;Ziggo;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 23:18:05;;
1520288285.840932;beacon;20;52:0d:10:8a:85:11;1;4;Ziggo;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:05;;
1520288285.8924375;beacon;20;40:0d:10:8a:85:11;1;4;Ziggo9674303;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:05;;
1520288287.0938861;beacon;20;4c:09:d4:1e:02:de;10;4;VGV75193A0C87;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:07;;
1520288288.033524;beacon;40;14:cc:20:f0:d4:e2;8;4;H368N9CCFF3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:08;;
1520288288.0640845;beacon;20;5a:4d:ea:9c:cf:f0;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:08;;
1520288288.0664084;beacon;20;34:4d:ea:9c:cf:f3;8;4;H368N9CCFF3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:08;;
1520288291.3538492;beacon;20;90:5c:44:2b:c9:28;1;4;Ziggo62D26E5;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:11;;
1520288291.362163;beacon;20;70:73:cb:b8:26:fb;1;4;Airport Extreme;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:11;;
1520288291.4841201;beacon;20;04:a1:51:22:35:8e;13;4;TP-LINK_Meerveld_EXT;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:11;;
1520288293.11467;beacon;20;ac:64:62:6d:32:13;2;4;H369A6D3213;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:13;;
1520288293.1206524;beacon;20;2c:4d:54:4a:e6:18;2;4;ASUSBS_2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:13;;
1520288293.4194314;beacon;20;7a:64:62:6d:32:10;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:13;;
1520288294.0805984;beacon;20;c0:56:27:9d:cd:77;1;4;Linksys02209;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:14;;
1520288294.0947304;beacon;20;e4:3e:d7:a8:c6:d7;1;4;Theo Thijs Zolder 2,4ghz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 23:18:14;;
